instance,group,algorithm,seed,iteration,best_vehicles,best_distance,best_travel_time
R1_10_1,R1,GWO,2026,19,627,332991.073456,738281.972582
R1_10_1,R1,GWO,2026,20,627,332991.073456,738281.972582
R1_10_10,R1,GWO,2026,1,577,323016.713805,672913.94756
R1_10_10,R1,GWO,2026,2,577,323016.713805,672913.94756
R1_10_10,R1,GWO,2026,3,575,324426.541398,666545.383021
R1_10_10,R1,GWO,2026,4,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,5,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,6,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,7,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,8,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,9,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,10,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,11,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,12,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,13,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,14,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,15,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,16,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,17,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,18,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,19,569,323356.621867,661209.782374
R1_10_10,R1,GWO,2026,20,569,323356.621867,661209.782374
R1_10_2,R1,GWO,2026,1,508,318564.307012,624685.889838
R1_10_2,R1,GWO,2026,2,508,318564.307012,624685.889838
R1_10_2,R1,GWO,2026,3,508,318564.307012,624685.889838
R1_10_2,R1,GWO,2026,4,508,318564.307012,624685.889838
R1_10_2,R1,GWO,2026,5,508,318564.307012,624685.889838
R1_10_2,R1,GWO,2026,6,508,318564.307012,624685.889838
R1_10_2,R1,GWO,2026,7,508,318564.307012,624685.889838
R1_10_2,R1,GWO,2026,8,508,318564.307012,624685.889838
R1_10_2,R1,GWO,2026,9,507,316224.50797,622468.271793
R1_10_2,R1,GWO,2026,10,507,316224.50797,622468.271793
R1_10_2,R1,GWO,2026,11,507,316224.50797,622468.271793
R1_10_2,R1,GWO,2026,12,507,316224.50797,622468.271793
R1_10_2,R1,GWO,2026,13,507,316224.50797,622468.271793
R1_10_2,R1,GWO,2026,14,507,316224.50797,622468.271793
R1_10_2,R1,GWO,2026,15,507,316224.50797,622468.271793
R1_10_2,R1,GWO,2026,16,507,316224.50797,622468.271793
R1_10_2,R1,GWO,2026,17,507,316224.50797,622468.271793
R1_10_2,R1,GWO,2026,18,507,316224.50797,622468.271793
R1_10_2,R1,GWO,2026,19,504,317218.169608,620599.645162
R1_10_2,R1,GWO,2026,20,504,317218.169608,620599.645162
R1_10_3,R1,GWO,2026,1,394,304499.424655,514783.753026
R1_10_3,R1,GWO,2026,2,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,3,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,4,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,5,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,6,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,7,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,8,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,9,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,10,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,11,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,12,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,13,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,14,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,15,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,16,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,17,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,18,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,19,387,303377.397976,511720.465156
R1_10_3,R1,GWO,2026,20,387,303377.397976,511720.465156
R1_10_4,R1,GWO,2026,1,280,288100.068413,403761.163084
R1_10_4,R1,GWO,2026,2,275,281959.533373,390360.189136
R1_10_4,R1,GWO,2026,3,275,281959.533373,390360.189136
R1_10_4,R1,GWO,2026,4,275,281959.533373,390360.189136
R1_10_4,R1,GWO,2026,5,275,281959.533373,390360.189136
R1_10_4,R1,GWO,2026,6,275,281959.533373,390360.189136
R1_10_4,R1,GWO,2026,7,267,284882.873409,390938.370624
R1_10_4,R1,GWO,2026,8,267,284882.873409,390938.370624
R1_10_4,R1,GWO,2026,9,267,284882.873409,390938.370624
R1_10_4,R1,GWO,2026,10,267,284882.873409,390938.370624
R1_10_4,R1,GWO,2026,11,267,284882.873409,390938.370624
R1_10_4,R1,GWO,2026,12,267,284882.873409,390938.370624
R1_10_4,R1,GWO,2026,13,267,284882.873409,390938.370624
R1_10_4,R1,GWO,2026,14,267,284882.873409,390938.370624
R1_10_4,R1,GWO,2026,15,267,284882.873409,390938.370624
R1_10_4,R1,GWO,2026,16,267,284882.873409,390938.370624
R1_10_4,R1,GWO,2026,17,267,284882.873409,390938.370624
R1_10_4,R1,GWO,2026,18,267,284882.873409,390938.370624
R1_10_4,R1,GWO,2026,19,267,284882.873409,390938.370624
R1_10_4,R1,GWO,2026,20,267,284882.873409,390938.370624
R1_10_5,R1,GWO,2026,1,622,332491.370902,730042.448836
R1_10_5,R1,GWO,2026,2,622,332491.370902,730042.448836
R1_10_5,R1,GWO,2026,3,622,332491.370902,730042.448836
R1_10_5,R1,GWO,2026,4,621,331629.139261,736233.916122
R1_10_5,R1,GWO,2026,5,621,331629.139261,736233.916122
R1_10_5,R1,GWO,2026,6,621,331629.139261,736233.916122
R1_10_5,R1,GWO,2026,7,616,326272.141093,729673.260663
R1_10_5,R1,GWO,2026,8,616,326272.141093,729673.260663
R1_10_5,R1,GWO,2026,9,616,326272.141093,729673.260663
R1_10_5,R1,GWO,2026,10,616,326272.141093,729673.260663
R1_10_5,R1,GWO,2026,11,616,326272.141093,729673.260663
R1_10_5,R1,GWO,2026,12,614,327088.216997,728657.348644
R1_10_5,R1,GWO,2026,13,614,327088.216997,728657.348644
R1_10_5,R1,GWO,2026,14,614,327088.216997,728657.348644
R1_10_5,R1,GWO,2026,15,614,327088.216997,728657.348644
R1_10_5,R1,GWO,2026,16,614,327088.216997,728657.348644
R1_10_5,R1,GWO,2026,17,614,327088.216997,728657.348644
R1_10_5,R1,GWO,2026,18,614,327088.216997,728657.348644
R1_10_5,R1,GWO,2026,19,614,327088.216997,728657.348644
R1_10_5,R1,GWO,2026,20,614,327088.216997,728657.348644
R1_10_6,R1,GWO,2026,1,509,318240.588958,619857.888844
R1_10_6,R1,GWO,2026,2,498,314248.223334,614822.310719
R1_10_6,R1,GWO,2026,3,498,314248.223334,614822.310719
R1_10_6,R1,GWO,2026,4,498,314248.223334,614822.310719
R1_10_6,R1,GWO,2026,5,498,314248.223334,614822.310719
R1_10_6,R1,GWO,2026,6,498,314248.223334,614822.310719
R1_10_6,R1,GWO,2026,7,496,311313.74354,605383.113541
R1_10_6,R1,GWO,2026,8,496,311313.74354,605383.113541
R1_10_6,R1,GWO,2026,9,496,311313.74354,605383.113541
R1_10_6,R1,GWO,2026,10,496,311313.74354,605383.113541
R1_10_6,R1,GWO,2026,11,496,311313.74354,605383.113541
R1_10_6,R1,GWO,2026,12,496,311313.74354,605383.113541
R1_10_6,R1,GWO,2026,13,496,311313.74354,605383.113541
R1_10_6,R1,GWO,2026,14,496,311313.74354,605383.113541
R1_10_6,R1,GWO,2026,15,496,311313.74354,605383.113541
R1_10_6,R1,GWO,2026,16,495,311380.817408,618620.543088
R1_10_6,R1,GWO,2026,17,495,311380.817408,618620.543088
R1_10_6,R1,GWO,2026,18,495,311380.817408,618620.543088
R1_10_6,R1,GWO,2026,19,495,311380.817408,618620.543088
R1_10_6,R1,GWO,2026,20,495,311380.817408,618620.543088
R1_10_7,R1,GWO,2026,1,391,303918.105087,508972.819516
R1_10_7,R1,GWO,2026,2,389,300807.076236,505898.415647
R1_10_7,R1,GWO,2026,3,387,300497.444358,502047.067273
R1_10_7,R1,GWO,2026,4,387,300497.444358,502047.067273
R1_10_7,R1,GWO,2026,5,387,300497.444358,502047.067273
R1_10_7,R1,GWO,2026,6,387,300497.444358,502047.067273
R1_10_7,R1,GWO,2026,7,387,300497.444358,502047.067273
R1_10_7,R1,GWO,2026,8,385,298336.124957,505493.680827
R1_10_7,R1,GWO,2026,9,385,298336.124957,505493.680827
R1_10_7,R1,GWO,2026,10,385,298336.124957,505493.680827
R1_10_7,R1,GWO,2026,11,385,298336.124957,505493.680827
R1_10_7,R1,GWO,2026,12,385,298336.124957,505493.680827
R1_10_7,R1,GWO,2026,13,385,298336.124957,505493.680827
R1_10_7,R1,GWO,2026,14,385,298336.124957,505493.680827
R1_10_7,R1,GWO,2026,15,380,302558.380396,502244.083756
R1_10_7,R1,GWO,2026,16,380,302558.380396,502244.083756
R1_10_7,R1,GWO,2026,17,380,302558.380396,502244.083756
R1_10_7,R1,GWO,2026,18,380,302558.380396,502244.083756
R1_10_7,R1,GWO,2026,19,380,302558.380396,502244.083756
R1_10_7,R1,GWO,2026,20,380,302558.380396,502244.083756
R1_10_8,R1,GWO,2026,1,271,290814.533205,401458.656684
R1_10_8,R1,GWO,2026,2,271,290814.533205,401458.656684
R1_10_8,R1,GWO,2026,3,271,290814.533205,401458.656684
R1_10_8,R1,GWO,2026,4,271,290814.533205,401458.656684
R1_10_8,R1,GWO,2026,5,271,290814.533205,401458.656684
R1_10_8,R1,GWO,2026,6,271,290814.533205,401458.656684
R1_10_8,R1,GWO,2026,7,271,290814.533205,401458.656684
R1_10_8,R1,GWO,2026,8,271,290814.533205,401458.656684
R1_10_8,R1,GWO,2026,9,271,290814.533205,401458.656684
R1_10_8,R1,GWO,2026,10,271,290814.533205,401458.656684
R1_10_8,R1,GWO,2026,11,271,290814.533205,401458.656684
R1_10_8,R1,GWO,2026,12,263,279515.324264,380423.99511
R1_10_8,R1,GWO,2026,13,263,279515.324264,380423.99511
R1_10_8,R1,GWO,2026,14,263,279515.324264,380423.99511
R1_10_8,R1,GWO,2026,15,263,279515.324264,380423.99511
R1_10_8,R1,GWO,2026,16,263,279515.324264,380423.99511
R1_10_8,R1,GWO,2026,17,263,279515.324264,380423.99511
R1_10_8,R1,GWO,2026,18,263,279515.324264,380423.99511
R1_10_8,R1,GWO,2026,19,263,279515.324264,380423.99511
R1_10_8,R1,GWO,2026,20,263,279515.324264,380423.99511
R1_10_9,R1,GWO,2026,1,615,328451.87978,719635.249741
R1_10_9,R1,GWO,2026,2,603,327946.602082,704212.982813
R1_10_9,R1,GWO,2026,3,603,327946.602082,704212.982813
R1_10_9,R1,GWO,2026,4,603,327946.602082,704212.982813
R1_10_9,R1,GWO,2026,5,603,327946.602082,704212.982813
R1_10_9,R1,GWO,2026,6,603,327946.602082,704212.982813
R1_10_9,R1,GWO,2026,7,603,327946.602082,704212.982813
R1_10_9,R1,GWO,2026,8,593,322834.909334,698832.22791
R1_10_9,R1,GWO,2026,9,593,322834.909334,698832.22791
R1_10_9,R1,GWO,2026,10,593,322834.909334,698832.22791
R1_10_9,R1,GWO,2026,11,593,322834.909334,698832.22791
R1_10_9,R1,GWO,2026,12,593,322834.909334,698832.22791
R1_10_9,R1,GWO,2026,13,593,322834.909334,698832.22791
R1_10_9,R1,GWO,2026,14,593,322834.909334,698832.22791
R1_10_9,R1,GWO,2026,15,593,322834.909334,698832.22791
R1_10_9,R1,GWO,2026,16,593,322834.909334,698832.22791
R1_10_9,R1,GWO,2026,17,593,322834.909334,698832.22791
R1_10_9,R1,GWO,2026,18,593,322834.909334,698832.22791
R1_10_9,R1,GWO,2026,19,593,322834.909334,698832.22791
R1_10_9,R1,GWO,2026,20,593,322834.909334,698832.22791
R2_10_1,R2,GWO,2026,1,511,323662.717719,2196256.653572
R2_10_1,R2,GWO,2026,2,505,319992.133035,2206883.666773
R2_10_1,R2,GWO,2026,3,504,319128.951913,2192564.653392
R2_10_1,R2,GWO,2026,4,502,321034.610716,2197867.106029
R2_10_1,R2,GWO,2026,5,502,319961.408221,2195932.67626
R2_10_1,R2,GWO,2026,6,502,319961.408221,2195932.67626
R2_10_1,R2,GWO,2026,7,502,319961.408221,2195932.67626
R2_10_1,R2,GWO,2026,8,500,317812.766206,2172568.351824
R2_10_1,R2,GWO,2026,9,500,317812.766206,2172568.351824
R2_10_1,R2,GWO,2026,10,500,317812.766206,2172568.351824
R2_10_1,R2,GWO,2026,11,500,317812.766206,2172568.351824
R2_10_1,R2,GWO,2026,12,497,317664.085108,2137622.025761
R2_10_1,R2,GWO,2026,13,497,317664.085108,2137622.025761
R2_10_1,R2,GWO,2026,14,497,317664.085108,2137622.025761
R2_10_1,R2,GWO,2026,15,497,317664.085108,2137622.025761
R2_10_1,R2,GWO,2026,16,497,317664.085108,2137622.025761
R2_10_1,R2,GWO,2026,17,497,317664.085108,2137622.025761
R2_10_1,R2,GWO,2026,18,497,317664.085108,2137622.025761
R2_10_1,R2,GWO,2026,19,497,317664.085108,2137622.025761
R2_10_1,R2,GWO,2026,20,497,317664.085108,2137622.025761
R2_10_10,R2,GWO,2026,1,454,316054.162984,1951460.244161
R2_10_10,R2,GWO,2026,2,454,316054.162984,1951460.244161
R2_10_10,R2,GWO,2026,3,454,316054.162984,1951460.244161
R2_10_10,R2,GWO,2026,4,454,316054.162984,1951460.244161
R2_10_10,R2,GWO,2026,5,454,316054.162984,1951460.244161
R2_10_10,R2,GWO,2026,6,454,316054.162984,1951460.244161
R2_10_10,R2,GWO,2026,7,454,316054.162984,1951460.244161
R2_10_10,R2,GWO,2026,8,450,310357.735761,1930217.242952
R2_10_10,R2,GWO,2026,9,450,310357.735761,1930217.242952
R2_10_10,R2,GWO,2026,10,450,310357.735761,1930217.242952
R2_10_10,R2,GWO,2026,11,439,316222.685971,1891077.452028
R2_10_10,R2,GWO,2026,12,439,316222.685971,1891077.452028
R2_10_10,R2,GWO,2026,13,439,316222.685971,1891077.452028
R2_10_10,R2,GWO,2026,14,439,316222.685971,1891077.452028
R2_10_10,R2,GWO,2026,15,439,316222.685971,1891077.452028
R2_10_10,R2,GWO,2026,16,439,316222.685971,1891077.452028
R2_10_10,R2,GWO,2026,17,439,316222.685971,1891077.452028
R2_10_10,R2,GWO,2026,18,439,316222.685971,1891077.452028
R2_10_10,R2,GWO,2026,19,439,316222.685971,1891077.452028
R2_10_10,R2,GWO,2026,20,439,316222.685971,1891077.452028
R2_10_2,R2,GWO,2026,1,395,306805.260202,1743492.416621
R2_10_2,R2,GWO,2026,2,386,304711.037112,1691583.433405
R2_10_2,R2,GWO,2026,3,386,304711.037112,1691583.433405
R2_10_2,R2,GWO,2026,4,382,310715.741503,1714607.880495
R2_10_2,R2,GWO,2026,5,382,310715.741503,1714607.880495
R2_10_2,R2,GWO,2026,6,382,310715.741503,1714607.880495
R2_10_2,R2,GWO,2026,7,382,310715.741503,1714607.880495
R2_10_2,R2,GWO,2026,8,382,310715.741503,1714607.880495
R2_10_2,R2,GWO,2026,9,382,310715.741503,1714607.880495
R2_10_2,R2,GWO,2026,10,382,310715.741503,1714607.880495
R2_10_2,R2,GWO,2026,11,382,310715.741503,1714607.880495
R2_10_2,R2,GWO,2026,12,382,310715.741503,1714607.880495
R2_10_2,R2,GWO,2026,13,382,310715.741503,1714607.880495
R2_10_2,R2,GWO,2026,14,381,305057.144298,1670478.390302
R2_10_2,R2,GWO,2026,15,381,305057.144298,1670478.390302
R2_10_2,R2,GWO,2026,16,381,305057.144298,1670478.390302
R2_10_2,R2,GWO,2026,17,381,305057.144298,1670478.390302
R2_10_2,R2,GWO,2026,18,381,305057.144298,1670478.390302
R2_10_2,R2,GWO,2026,19,381,305057.144298,1670478.390302
R2_10_2,R2,GWO,2026,20,381,305057.144298,1670478.390302
R2_10_3,R2,GWO,2026,1,263,288329.968202,1207177.819886
R2_10_3,R2,GWO,2026,2,263,288329.968202,1207177.819886
R2_10_3,R2,GWO,2026,3,263,288329.968202,1207177.819886
R2_10_3,R2,GWO,2026,4,263,288329.968202,1207177.819886
R2_10_3,R2,GWO,2026,5,263,288329.968202,1207177.819886
R2_10_3,R2,GWO,2026,6,263,288329.968202,1207177.819886
R2_10_3,R2,GWO,2026,7,263,288329.968202,1207177.819886
R2_10_3,R2,GWO,2026,8,263,288329.968202,1207177.819886
R2_10_3,R2,GWO,2026,9,263,288329.968202,1207177.819886
R2_10_3,R2,GWO,2026,10,263,288329.968202,1207177.819886
R2_10_3,R2,GWO,2026,11,263,288329.968202,1207177.819886
R2_10_3,R2,GWO,2026,12,263,287669.663628,1200981.377711
R2_10_3,R2,GWO,2026,13,263,287669.663628,1200981.377711
R2_10_3,R2,GWO,2026,14,263,287669.663628,1200981.377711
R2_10_3,R2,GWO,2026,15,263,287669.663628,1200981.377711
R2_10_3,R2,GWO,2026,16,263,287669.663628,1200981.377711
R2_10_3,R2,GWO,2026,17,263,287669.663628,1200981.377711
R2_10_3,R2,GWO,2026,18,263,287669.663628,1200981.377711
R2_10_3,R2,GWO,2026,19,263,287669.663628,1200981.377711
R2_10_3,R2,GWO,2026,20,263,287669.663628,1200981.377711
R2_10_4,R2,GWO,2026,1,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,2,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,3,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,4,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,5,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,6,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,7,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,8,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,9,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,10,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,11,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,12,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,13,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,14,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,15,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,16,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,17,149,276837.126081,748601.807096
R2_10_4,R2,GWO,2026,18,146,273241.852008,711440.497301
R2_10_4,R2,GWO,2026,19,146,273241.852008,711440.497301
R2_10_4,R2,GWO,2026,20,146,273241.852008,711440.497301
R2_10_5,R2,GWO,2026,1,492,320436.318138,2131000.859726
R2_10_5,R2,GWO,2026,2,492,320436.318138,2131000.859726
R2_10_5,R2,GWO,2026,3,492,314005.008625,2131873.271923
R2_10_5,R2,GWO,2026,4,490,319956.71472,2116007.324695
R2_10_5,R2,GWO,2026,5,490,319956.71472,2116007.324695
R2_10_5,R2,GWO,2026,6,490,319956.71472,2116007.324695
R2_10_5,R2,GWO,2026,7,490,319956.71472,2116007.324695
R2_10_5,R2,GWO,2026,8,490,319956.71472,2116007.324695
R2_10_5,R2,GWO,2026,9,490,319956.71472,2116007.324695
R2_10_5,R2,GWO,2026,10,490,319956.71472,2116007.324695
R2_10_5,R2,GWO,2026,11,490,319956.71472,2116007.324695
R2_10_5,R2,GWO,2026,12,490,319956.71472,2116007.324695
R2_10_5,R2,GWO,2026,13,488,316961.583998,2099101.091431
R2_10_5,R2,GWO,2026,14,488,316961.583998,2099101.091431
R2_10_5,R2,GWO,2026,15,486,320237.856128,2088340.532331
R2_10_5,R2,GWO,2026,16,485,319504.45209,2072104.923397
R2_10_5,R2,GWO,2026,17,481,313456.324243,2076794.425556
R2_10_5,R2,GWO,2026,18,479,314094.247705,2091207.200155
R2_10_5,R2,GWO,2026,19,479,314094.247705,2091207.200155
R2_10_5,R2,GWO,2026,20,479,314094.247705,2091207.200155
R2_10_6,R2,GWO,2026,1,371,307414.441862,1607641.994596
R2_10_6,R2,GWO,2026,2,371,307414.441862,1607641.994596
R2_10_6,R2,GWO,2026,3,371,307414.441862,1607641.994596
R2_10_6,R2,GWO,2026,4,371,307414.441862,1607641.994596
R2_10_6,R2,GWO,2026,5,371,307414.441862,1607641.994596
R2_10_6,R2,GWO,2026,6,371,307414.441862,1607641.994596
R2_10_6,R2,GWO,2026,7,371,307414.441862,1607641.994596
R2_10_6,R2,GWO,2026,8,369,311061.241835,1627677.392233
R2_10_6,R2,GWO,2026,9,369,311061.241835,1627677.392233
R2_10_6,R2,GWO,2026,10,369,311061.241835,1627677.392233
R2_10_6,R2,GWO,2026,11,369,311061.241835,1627677.392233
R2_10_6,R2,GWO,2026,12,369,311061.241835,1627677.392233
R2_10_6,R2,GWO,2026,13,369,311061.241835,1627677.392233
R2_10_6,R2,GWO,2026,14,369,311061.241835,1627677.392233
R2_10_6,R2,GWO,2026,15,369,311061.241835,1627677.392233
R2_10_6,R2,GWO,2026,16,369,311061.241835,1627677.392233
R2_10_6,R2,GWO,2026,17,369,311061.241835,1627677.392233
R2_10_6,R2,GWO,2026,18,369,311061.241835,1627677.392233
R2_10_6,R2,GWO,2026,19,369,311061.241835,1627677.392233
R2_10_6,R2,GWO,2026,20,369,311061.241835,1627677.392233
R2_10_7,R2,GWO,2026,1,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,2,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,3,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,4,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,5,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,6,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,7,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,8,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,9,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,10,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,11,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,12,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,13,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,14,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,15,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,16,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,17,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,18,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,19,255,290673.477405,1179185.779361
R2_10_7,R2,GWO,2026,20,255,290673.477405,1179185.779361
R2_10_8,R2,GWO,2026,1,147,276849.79491,735971.56005
R2_10_8,R2,GWO,2026,2,146,278693.855029,723108.368282
R2_10_8,R2,GWO,2026,3,146,278693.855029,723108.368282
R2_10_8,R2,GWO,2026,4,146,278693.855029,723108.368282
R2_10_8,R2,GWO,2026,5,146,278693.855029,723108.368282
R2_10_8,R2,GWO,2026,6,146,278693.855029,723108.368282
R2_10_8,R2,GWO,2026,7,146,274609.783584,726767.540541
R2_10_8,R2,GWO,2026,8,146,274609.783584,726767.540541
R2_10_8,R2,GWO,2026,9,146,274609.783584,726767.540541
R2_10_8,R2,GWO,2026,10,145,265338.59892,711243.486882
R2_10_8,R2,GWO,2026,11,145,265338.59892,711243.486882
R2_10_8,R2,GWO,2026,12,145,265338.59892,711243.486882
R2_10_8,R2,GWO,2026,13,145,265338.59892,711243.486882
R2_10_8,R2,GWO,2026,14,145,265338.59892,711243.486882
R2_10_8,R2,GWO,2026,15,145,265338.59892,711243.486882
R2_10_8,R2,GWO,2026,16,145,265338.59892,711243.486882
R2_10_8,R2,GWO,2026,17,145,265338.59892,711243.486882
R2_10_8,R2,GWO,2026,18,145,265338.59892,711243.486882
R2_10_8,R2,GWO,2026,19,145,265338.59892,711243.486882
R2_10_8,R2,GWO,2026,20,145,265338.59892,711243.486882
R2_10_9,R2,GWO,2026,1,470,314811.374202,2011139.722841
R2_10_9,R2,GWO,2026,2,466,315074.838487,1995218.955814
R2_10_9,R2,GWO,2026,3,466,315074.838487,1995218.955814
R2_10_9,R2,GWO,2026,4,466,315074.838487,1995218.955814
R2_10_9,R2,GWO,2026,5,466,313879.387075,2003591.090743
R2_10_9,R2,GWO,2026,6,465,317427.417139,1973897.210117
R2_10_9,R2,GWO,2026,7,464,314432.973455,1965587.087068
R2_10_9,R2,GWO,2026,8,464,314432.973455,1965587.087068
R2_10_9,R2,GWO,2026,9,464,314432.973455,1965587.087068
R2_10_9,R2,GWO,2026,10,464,314432.973455,1965587.087068
R2_10_9,R2,GWO,2026,11,464,314432.973455,1965587.087068
R2_10_9,R2,GWO,2026,12,464,314432.973455,1965587.087068
R2_10_9,R2,GWO,2026,13,464,314432.973455,1965587.087068
R2_10_9,R2,GWO,2026,14,464,314432.973455,1965587.087068
R2_10_9,R2,GWO,2026,15,464,314432.973455,1965587.087068
R2_10_9,R2,GWO,2026,16,464,314432.973455,1965587.087068
R2_10_9,R2,GWO,2026,17,464,314432.973455,1965587.087068
R2_10_9,R2,GWO,2026,18,464,314432.973455,1965587.087068
R2_10_9,R2,GWO,2026,19,464,314432.973455,1965587.087068
R2_10_9,R2,GWO,2026,20,464,314432.973455,1965587.087068
RC1_10_1,RC1,GWO,2026,1,693,351963.749516,575217.632588
RC1_10_1,RC1,GWO,2026,2,693,351963.749516,575217.632588
RC1_10_1,RC1,GWO,2026,3,686,348446.235997,573441.190469
RC1_10_1,RC1,GWO,2026,4,686,348446.235997,573441.190469
RC1_10_1,RC1,GWO,2026,5,686,348446.235997,573441.190469
RC1_10_1,RC1,GWO,2026,6,686,348446.235997,573441.190469
RC1_10_1,RC1,GWO,2026,7,681,347842.46986,570027.809679
RC1_10_1,RC1,GWO,2026,8,681,347842.46986,570027.809679
RC1_10_1,RC1,GWO,2026,9,681,347842.46986,570027.809679
RC1_10_1,RC1,GWO,2026,10,681,347842.46986,570027.809679
RC1_10_1,RC1,GWO,2026,11,681,347842.46986,570027.809679
RC1_10_1,RC1,GWO,2026,12,681,347842.46986,570027.809679
RC1_10_1,RC1,GWO,2026,13,681,347842.46986,570027.809679
RC1_10_1,RC1,GWO,2026,14,681,347842.46986,570027.809679
RC1_10_1,RC1,GWO,2026,15,681,347842.46986,570027.809679
RC1_10_1,RC1,GWO,2026,16,681,347842.46986,570027.809679
RC1_10_1,RC1,GWO,2026,17,681,347842.46986,570027.809679
RC1_10_1,RC1,GWO,2026,18,681,347842.46986,570027.809679
RC1_10_1,RC1,GWO,2026,19,681,347842.46986,570027.809679
RC1_10_1,RC1,GWO,2026,20,681,347842.46986,570027.809679
RC1_10_10,RC1,GWO,2026,1,604,334506.48588,510772.961713
RC1_10_10,RC1,GWO,2026,2,601,326141.548349,514482.978977
RC1_10_10,RC1,GWO,2026,3,601,326141.548349,514482.978977
RC1_10_10,RC1,GWO,2026,4,601,326141.548349,514482.978977
RC1_10_10,RC1,GWO,2026,5,601,326141.548349,514482.978977
RC1_10_10,RC1,GWO,2026,6,601,326141.548349,514482.978977
RC1_10_10,RC1,GWO,2026,7,595,331642.577545,505922.965735
RC1_10_10,RC1,GWO,2026,8,595,331642.577545,505922.965735
RC1_10_10,RC1,GWO,2026,9,595,331642.577545,505922.965735
RC1_10_10,RC1,GWO,2026,10,595,331642.577545,505922.965735
RC1_10_10,RC1,GWO,2026,11,595,331642.577545,505922.965735
RC1_10_10,RC1,GWO,2026,12,595,331642.577545,505922.965735
RC1_10_10,RC1,GWO,2026,13,595,331642.577545,505922.965735
RC1_10_10,RC1,GWO,2026,14,595,331642.577545,505922.965735
